decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,month,year,day,decade,lat_grid,lon_grid,phylum_enc,class_enc,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,species_richness,TARGET_sighting_density
17.403,73.722,200.0,1,1962,7,1960,17.4,73.7,2,0,2,6,4,3,3,51,388
17.403,73.722,200.0,1,1962,7,1960,17.4,73.7,2,0,2,6,4,3,3,51,388
17.403,73.722,200.0,1,1962,7,1960,17.4,73.7,2,0,2,6,4,3,3,51,388
17.403,73.722,200.0,1,1962,7,1960,17.4,73.7,2,0,2,6,4,3,3,51,388
17.403,73.722,200.0,1,1962,7,1960,17.4,73.7,2,0,2,6,4,3,3,51,388
17.422,73.726,1500.0,1,1962,7,1960,17.4,73.7,2,10,23,0,4,3,3,51,388
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.422,73.726,1500.0,4,1957,10,1950,17.4,73.7,2,0,2,19,4,3,2,51,141
17.403,73.722,200.0,12,2005,7,2000,17.4,73.7,2,0,2,41,4,3,3,51,503
17.554,73.483,1000.0,7,1953,29,1950,17.6,73.5,2,10,23,63,4,3,0,29,74
17.554,73.483,1000.0,1,1962,6,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1961,5,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,12,1961,7,1960,17.6,73.5,2,0,2,19,4,3,3,29,64
17.554,73.483,1000.0,1,1962,6,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1962,17,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1962,17,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1962,14,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1962,17,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1962,14,1960,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,12,1961,7,1960,17.6,73.5,2,0,2,19,4,3,3,29,64
17.554,73.483,1000.0,4,1975,30,1970,17.6,73.5,2,0,2,6,4,3,2,29,21
17.422,73.726,1500.0,1,1962,7,1960,17.4,73.7,2,10,23,63,4,3,3,51,388
17.403,73.722,200.0,9,1953,9,1950,17.4,73.7,2,0,2,41,4,3,0,51,322
17.403,73.722,200.0,9,1953,9,1950,17.4,73.7,2,0,2,41,4,3,0,51,322
17.554,73.483,1000.0,1,1991,8,1990,17.6,73.5,2,0,2,46,4,3,3,29,65
17.422,73.726,1500.0,9,1964,2,1960,17.4,73.7,2,0,2,6,4,3,0,51,322
17.422,73.726,1500.0,11,1963,13,1960,17.4,73.7,2,0,2,6,4,3,1,51,307
17.422,73.726,1500.0,4,1964,3,1960,17.4,73.7,2,0,2,6,4,3,2,51,141
17.422,73.726,1500.0,9,1964,2,1960,17.4,73.7,2,0,2,6,4,3,0,51,322
17.422,73.726,1500.0,8,1964,12,1960,17.4,73.7,2,0,2,6,4,3,0,51,218
17.422,73.726,1500.0,5,1965,5,1960,17.4,73.7,2,0,2,6,4,3,2,51,161
17.4067,73.73725,1000.0,6,2003,19,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,19,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,19,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,19,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,20,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.4067,73.73725,1000.0,6,2003,20,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,19,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,20,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,20,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,6,2003,20,2000,17.4,73.7,2,0,12,32,4,3,0,51,219
17.4067,73.73725,1000.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.403,73.722,200.0,7,1997,9,1990,17.4,73.7,2,0,2,45,4,3,0,51,505
17.422,73.726,1500.0,7,1997,9,1990,17.4,73.7,2,0,2,45,4,3,0,51,505
17.422,73.726,1500.0,12,1954,12,1950,17.4,73.7,2,0,2,45,4,3,3,51,503
17.422,73.726,1500.0,10,1963,14,1960,17.4,73.7,2,0,2,6,4,3,1,51,383
17.422,73.726,1500.0,9,1963,25,1960,17.4,73.7,2,0,2,6,4,3,0,51,322
17.577778,73.824444,30.0,9,2005,18,2000,17.6,73.8,2,10,23,24,4,3,0,37,146
17.577778,73.824444,30.0,1,2006,22,2000,17.6,73.8,2,10,23,24,4,3,3,37,127
17.57635,73.8243,30.0,10,2013,16,2010,17.6,73.8,2,10,23,0,4,3,1,37,165
17.422,73.726,1500.0,11,1954,16,1950,17.4,73.7,2,0,2,45,4,3,1,51,307
17.554,73.483,1000.0,3,1975,5,1970,17.6,73.5,2,0,2,6,4,3,2,29,16
17.554,73.483,1000.0,3,1975,5,1970,17.6,73.5,2,0,2,6,4,3,2,29,16
17.554,73.483,1000.0,9,1975,5,1970,17.6,73.5,2,0,2,6,4,3,0,29,60
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.403,73.722,200.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.403,73.722,200.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.403,73.722,200.0,8,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.413,73.731,100.0,8,2004,28,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.413,73.731,100.0,8,2004,28,2000,17.4,73.7,2,0,12,32,4,3,0,51,218
17.413,73.731,100.0,10,2006,8,2000,17.4,73.7,2,0,12,32,4,3,1,51,383
17.413,73.731,100.0,10,2006,8,2000,17.4,73.7,2,0,12,32,4,3,1,51,383
17.413,73.731,100.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.413,73.731,100.0,10,2006,8,2000,17.4,73.7,2,0,12,32,4,3,1,51,383
17.413,73.731,100.0,7,2008,7,2000,17.4,73.7,2,0,12,32,4,3,0,51,505
17.554,73.483,30.0,10,2015,29,2010,17.6,73.5,2,10,23,24,4,3,1,29,70
17.723769,73.819289,30.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,30.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,30.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,30.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,30.0,1,2013,25,2010,17.7,73.8,2,10,23,24,4,3,3,40,168
17.413,73.731,30.0,12,2018,9,2010,17.4,73.7,2,10,23,24,4,3,3,51,503
17.413,73.731,30.0,12,2018,9,2010,17.4,73.7,2,10,23,24,4,3,3,51,503
17.413,73.731,30.0,12,2018,9,2010,17.4,73.7,2,10,23,24,4,3,3,51,503
17.413,73.731,30.0,12,2018,9,2010,17.4,73.7,2,10,23,24,4,3,3,51,503
17.554,73.483,1000.0,7,1953,26,1950,17.6,73.5,2,10,23,15,4,3,0,29,74
17.422,73.726,1500.0,1,1962,6,1960,17.4,73.7,2,10,23,15,4,3,3,51,388
17.422,73.726,1500.0,1,1962,6,1960,17.4,73.7,2,10,23,15,4,3,3,51,388
17.422,73.726,1500.0,1,1962,7,1960,17.4,73.7,2,10,23,24,4,3,3,51,388
17.403,73.722,200.0,6,2003,25,2000,17.4,73.7,2,0,2,6,4,3,0,51,219
17.57635,73.8243,50.0,4,1952,13,1950,17.6,73.8,2,0,2,47,4,3,2,37,56
17.57635,73.8243,50.0,4,1952,13,1950,17.6,73.8,2,0,2,47,4,3,2,37,56
17.554,73.483,1000.0,8,1954,28,1950,17.6,73.5,2,10,23,24,4,3,0,29,37
17.422,73.726,1500.0,7,1989,18,1980,17.4,73.7,2,0,2,47,4,3,0,51,505
17.422,73.726,1500.0,7,1989,18,1980,17.4,73.7,2,0,2,47,4,3,0,51,505
17.554,73.483,1000.0,5,1913,28,1910,17.6,73.5,2,10,23,15,4,3,2,29,34
17.554,73.483,1000.0,8,1954,28,1950,17.6,73.5,2,10,23,24,4,3,0,29,37
17.554,73.483,1000.0,11,1928,13,1920,17.6,73.5,2,10,23,49,4,3,1,29,58
17.554,73.483,1000.0,10,2022,7,2020,17.6,73.5,2,0,2,47,4,3,1,29,70
17.422,73.726,1500.0,1,1953,11,1950,17.4,73.7,2,0,2,47,4,3,3,51,388
17.422,73.726,1500.0,7,1953,26,1950,17.4,73.7,2,0,2,47,4,3,0,51,505
17.422,73.726,1500.0,2,1957,10,1950,17.4,73.7,2,0,2,47,4,3,3,51,24
17.422,73.726,1500.0,11,1954,16,1950,17.4,73.7,2,0,2,47,4,3,1,51,307
17.422,73.726,1500.0,10,1954,31,1950,17.4,73.7,2,0,2,47,4,3,1,51,383
17.422,73.726,1500.0,11,1954,10,1950,17.4,73.7,2,0,2,47,4,3,1,51,307
17.422,73.726,1500.0,10,1954,19,1950,17.4,73.7,2,0,2,47,4,3,1,51,383
17.422,73.726,1500.0,9,1993,15,1990,17.4,73.7,2,0,2,19,4,3,0,51,322
17.422,73.726,1500.0,1,1962,7,1960,17.4,73.7,2,10,23,61,4,3,3,51,388
17.554,73.483,1000.0,7,1989,23,1980,17.6,73.5,2,0,2,19,4,3,0,29,74
17.554,73.483,1000.0,7,1989,23,1980,17.6,73.5,2,0,2,19,4,3,0,29,74
17.554,73.483,1000.0,7,1962,12,1960,17.6,73.5,2,10,23,15,4,3,0,29,74
17.422,73.726,1500.0,7,1989,21,1980,17.4,73.7,2,0,2,19,4,3,0,51,505
17.422,73.726,1500.0,7,1989,20,1980,17.4,73.7,2,0,2,19,4,3,0,51,505
17.422,73.726,1500.0,7,1989,21,1980,17.4,73.7,2,0,2,19,4,3,0,51,505
17.4104,73.7267,30.0,7,2004,13,2000,17.4,73.7,2,10,23,15,4,3,0,51,505
17.403,73.722,200.0,9,2003,18,2000,17.4,73.7,2,10,23,15,4,3,0,51,322
17.422,73.726,1500.0,1,1962,4,1960,17.4,73.7,2,10,23,15,4,3,3,51,388
17.422,73.726,1500.0,1,1962,6,1960,17.4,73.7,2,10,23,24,4,3,3,51,388
17.422,73.726,1500.0,1,1962,7,1960,17.4,73.7,2,10,23,24,4,3,3,51,388
17.554,73.483,1000.0,6,2013,27,2010,17.6,73.5,2,10,23,20,4,3,0,29,37
17.403,73.722,200.0,5,2003,2,2000,17.4,73.7,2,10,23,24,4,3,2,51,161
17.403,73.722,200.0,1,2003,1,2000,17.4,73.7,2,10,23,24,4,3,3,51,388
17.554,73.483,1000.0,1,1959,3,1950,17.6,73.5,2,0,2,19,4,3,3,29,65
17.554,73.483,1000.0,1,1959,3,1950,17.6,73.5,2,0,2,19,4,3,3,29,65
17.716405,73.800171,609.0,11,2021,27,2020,17.7,73.8,2,9,5,58,4,0,1,40,127
17.558743,73.504469,1601005.0,10,2021,8,2020,17.6,73.5,2,10,23,15,4,0,1,29,70
17.720851,73.823716,993.0,9,2019,28,2010,17.7,73.8,2,9,6,9,4,0,0,40,181
17.3745,73.7187,1000.0,12,2019,23,2010,17.4,73.7,2,12,8,40,6,2,3,51,503
17.3539,73.8134,1000.0,12,2019,23,2010,17.4,73.8,2,12,8,40,6,2,3,31,88
17.3539,73.8134,1000.0,12,2019,23,2010,17.4,73.8,2,12,8,40,6,2,3,31,88
17.539956,73.515228,3729.0,1,2025,7,2020,17.5,73.5,2,12,8,18,4,3,3,37,128
17.713742,73.798332,8.0,10,2021,27,2020,17.7,73.8,2,10,23,65,4,0,1,40,200
17.71385,73.798761,8.0,10,2021,27,2020,17.7,73.8,2,10,23,24,4,0,1,40,200
17.714161,73.798954,8.0,10,2021,27,2020,17.7,73.8,2,0,2,45,4,0,1,40,200
17.714987,73.812498,3152.0,9,2015,20,2010,17.7,73.8,1,8,9,23,4,0,0,40,181
17.432777,73.708885,1000.0,7,2017,1,2010,17.4,73.7,1,8,9,23,4,1,0,51,505
17.432777,73.708885,1000.0,7,2017,1,2010,17.4,73.7,1,8,9,23,4,1,0,51,505
17.720831,73.823716,994.0,10,2021,1,2020,17.7,73.8,2,10,23,15,4,0,1,40,200
17.41,73.73,1000.0,10,2020,7,2020,17.4,73.7,2,10,23,24,4,3,1,51,383
17.35,73.81,1000.0,12,2019,23,2010,17.4,73.8,2,12,8,40,4,3,3,31,88
17.35,73.81,1000.0,12,2019,23,2010,17.4,73.8,2,12,8,40,4,3,3,31,88
17.37,73.72,1000.0,12,2019,23,2010,17.4,73.7,2,12,8,40,4,3,3,51,503
17.39,73.69,1000.0,6,2015,8,2010,17.4,73.7,2,12,8,18,4,3,0,51,219
17.68,73.52,1000.0,7,2010,13,2010,17.7,73.5,2,12,14,12,4,3,0,7,54
17.35,73.83,1000.0,4,2016,14,2010,17.4,73.8,2,12,8,18,4,3,2,31,27
17.42,73.72,1000.0,8,2013,1,2010,17.4,73.7,2,0,2,19,1,3,0,51,218
17.72,73.81,1000.0,8,2012,1,2010,17.7,73.8,2,12,8,40,4,3,0,40,105
17.39,73.68,1000.0,12,2014,28,2010,17.4,73.7,2,0,2,46,4,3,3,51,503
17.72,73.81,1000.0,8,2012,1,2010,17.7,73.8,2,12,8,40,4,3,0,40,105
17.45,73.83,1000.0,11,2013,10,2010,17.4,73.8,2,12,8,40,4,3,1,31,48
17.52,73.54,1000.0,12,2015,19,2010,17.5,73.5,2,12,18,3,4,3,3,37,145
17.69,73.51,1000.0,3,2014,22,2010,17.7,73.5,2,12,8,40,1,3,2,7,14
17.45,73.83,1000.0,11,2013,10,2010,17.4,73.8,2,12,8,40,4,3,1,31,48
17.52,73.54,1000.0,1,2015,15,2010,17.5,73.5,2,12,14,13,4,3,3,37,128
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,13,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.6,73.85,1000.0,9,2011,17,2010,17.6,73.8,2,0,2,47,4,3,0,37,146
17.7,73.82,1000.0,7,1957,20,1950,17.7,73.8,2,0,2,47,4,3,0,40,210
17.7,73.82,1000.0,11,2015,23,2010,17.7,73.8,2,0,2,47,4,3,1,40,127
17.45,73.83,1000.0,9,2011,16,2010,17.4,73.8,2,0,2,47,4,3,0,31,70
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.45,73.83,1000.0,9,2011,16,2010,17.4,73.8,2,0,2,47,4,3,0,31,70
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.41,73.58,1000.0,9,2007,16,2000,17.4,73.6,5,5,20,52,4,3,0,10,20
17.44,73.55,1000.0,6,2008,22,2000,17.4,73.6,5,5,20,52,4,3,0,10,18
17.41,73.58,1000.0,11,2007,19,2000,17.4,73.6,5,5,20,52,0,3,1,10,14
17.41,73.73,1000.0,10,2020,7,2020,17.4,73.7,2,10,23,24,4,3,1,51,383
17.68,73.52,1000.0,3,2019,30,2010,17.7,73.5,2,12,14,12,4,3,2,7,14
17.42,73.67,1000.0,10,2011,1,2010,17.4,73.7,2,12,8,40,4,3,1,51,383
17.72,73.82,1000.0,8,2015,1,2010,17.7,73.8,1,1,17,7,1,3,0,40,105
17.69,73.51,1000.0,3,2014,23,2010,17.7,73.5,2,12,8,14,4,3,2,7,14
17.43,73.65,1000.0,10,2011,1,2010,17.4,73.6,2,12,8,40,4,3,1,10,26
17.45,73.83,1000.0,11,2013,10,2010,17.4,73.8,2,12,8,40,4,3,1,31,48
17.52,73.54,1000.0,12,2015,19,2010,17.5,73.5,2,12,22,36,4,3,3,37,145
17.72,73.81,1000.0,7,2016,27,2010,17.7,73.8,2,12,8,40,4,3,0,40,210
17.45,73.83,1000.0,9,2011,6,2010,17.4,73.8,2,12,8,40,4,3,0,31,70
17.52,73.54,1000.0,12,2015,19,2010,17.5,73.5,2,12,8,18,4,3,3,37,145
17.69,73.51,1000.0,3,2014,23,2010,17.7,73.5,2,12,8,14,4,3,2,7,14
17.52,73.54,1000.0,12,2015,19,2010,17.5,73.5,2,12,8,18,4,3,3,37,145
17.72,73.48,1000.0,10,2012,23,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.6,73.85,1000.0,9,2011,17,2010,17.6,73.8,2,0,2,47,4,3,0,37,146
17.4,73.59,1000.0,5,2007,31,2000,17.4,73.6,5,5,20,52,4,3,2,10,7
17.6,73.85,1000.0,9,2011,17,2010,17.6,73.8,2,0,2,47,4,3,0,37,146
17.44,73.55,1000.0,5,2010,11,2010,17.4,73.6,5,5,20,52,4,3,2,10,7
17.769133,73.742102,229.0,12,2020,23,2020,17.8,73.7,2,10,23,0,4,0,3,7,21
17.497346,73.472119,122.0,10,2014,11,2010,17.5,73.5,2,0,2,6,4,0,1,37,138
17.721859,73.823285,378.0,9,2015,19,2010,17.7,73.8,1,8,9,23,4,0,0,40,181
17.720831,73.823716,993.0,9,2016,6,2010,17.7,73.8,1,8,9,23,4,0,0,40,181
17.654919,73.658102,29.0,11,2018,26,2010,17.7,73.7,2,10,23,65,4,0,1,8,13
17.65553,73.658533,29.0,10,2018,7,2010,17.7,73.7,2,10,23,0,4,0,1,8,15
17.595726,73.846164,261.0,9,2014,22,2010,17.6,73.8,2,9,15,10,4,0,0,37,146
17.603097,73.847787,5091.0,11,2020,8,2020,17.6,73.8,2,0,2,19,4,0,1,37,124
17.603097,73.847787,5091.0,11,2020,8,2020,17.6,73.8,2,10,23,0,4,0,1,37,124
17.721139,73.808822,1000.0,6,2013,29,2010,17.7,73.8,2,12,23,62,3,0,0,40,84
17.721139,73.808822,1000.0,5,2012,17,2010,17.7,73.8,2,9,6,9,4,0,2,40,76
17.721139,73.808822,1000.0,11,2013,2,2010,17.7,73.8,2,9,5,54,4,0,1,40,127
17.385,73.695,1000.0,6,2015,8,2010,17.4,73.7,2,12,8,18,6,2,0,51,219
17.720831,73.823716,994.0,6,2019,30,2010,17.7,73.8,2,9,15,10,4,0,0,40,84
17.68,73.52,1000.0,10,2003,28,2000,17.7,73.5,2,12,14,12,6,2,1,7,73
17.68,73.52,1000.0,7,1962,2,1960,17.7,73.5,2,12,14,12,6,2,0,7,54
17.35303,73.83036,1000.0,4,2016,14,2010,17.4,73.8,2,12,8,18,6,2,2,31,27
17.720831,73.823716,993.0,10,2020,7,2020,17.7,73.8,2,10,23,15,4,0,1,40,200
17.723016,73.812079,15.0,10,2020,7,2020,17.7,73.8,2,0,2,45,4,0,1,40,200
17.576559,73.754911,30732.0,8,2012,3,2010,17.6,73.8,2,0,2,41,4,0,0,37,96
17.51876,73.576434,459.0,12,2019,20,2010,17.5,73.6,2,10,23,15,4,0,3,13,11
17.406648,73.670468,1000.0,6,2017,17,2010,17.4,73.7,2,9,15,10,4,0,0,51,219
17.720831,73.823716,993.0,9,2019,28,2010,17.7,73.8,2,0,2,37,4,0,0,40,181
17.531904,73.515134,5321.0,5,2016,12,2010,17.5,73.5,2,11,23,59,4,0,2,37,64
17.714987,73.812498,3152.0,9,2015,27,2010,17.7,73.8,2,10,23,65,5,0,0,40,181
17.641347,73.806422,30716.0,9,2015,27,2010,17.6,73.8,2,10,23,24,4,0,0,37,146
17.720831,73.823716,993.0,9,2019,28,2010,17.7,73.8,2,9,6,9,4,0,0,40,181
17.720831,73.823716,993.0,9,2019,28,2010,17.7,73.8,2,0,2,6,4,0,0,40,181
17.714987,73.812498,3152.0,9,2015,19,2010,17.7,73.8,2,0,2,19,4,0,0,40,181
17.463018,73.829713,30732.0,9,2015,27,2010,17.5,73.8,2,10,23,24,4,0,0,20,58
17.401658,73.669448,1000.0,12,2017,20,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.401868,73.669488,1000.0,12,2017,20,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.769142,73.742101,15.0,8,2012,3,2010,17.8,73.7,2,10,23,65,4,0,0,7,7
17.720831,73.823716,5058.0,5,2013,3,2010,17.7,73.8,2,9,6,27,4,0,2,40,76
17.720831,73.823716,5313.0,11,2013,3,2010,17.7,73.8,2,9,5,54,4,0,1,40,127
17.720831,73.823716,5604.0,5,2012,18,2010,17.7,73.8,2,9,6,9,4,0,2,40,76
17.720831,73.823716,993.0,9,2013,12,2010,17.7,73.8,2,10,23,33,4,0,0,40,181
17.531904,73.515134,5321.0,10,2019,8,2010,17.5,73.5,2,9,16,50,4,0,1,37,138
17.717781,73.825108,1944.0,10,2016,2,2010,17.7,73.8,2,0,2,19,4,0,1,40,200
17.403,73.722,1000.0,9,2003,18,2000,17.4,73.7,2,10,23,15,4,3,0,51,322
17.422,73.726,1000.0,4,1962,1,1960,17.4,73.7,2,10,23,15,4,3,2,51,141
17.577778,73.824444,1000.0,9,2005,18,2000,17.6,73.8,2,10,23,24,4,3,0,37,146
17.577778,73.824444,1000.0,1,2006,22,2000,17.6,73.8,2,10,23,24,4,3,3,37,127
17.554,73.483,1000.0,10,2015,29,2010,17.6,73.5,2,10,23,24,4,3,1,29,70
17.723769,73.819289,1000.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.57635,73.8243,1000.0,10,2013,16,2010,17.6,73.8,2,10,23,0,4,3,1,37,165
17.723769,73.819289,1000.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,1000.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,1000.0,7,2010,29,2010,17.7,73.8,2,10,23,24,4,3,0,40,210
17.723769,73.819289,1000.0,1,2013,25,2010,17.7,73.8,2,10,23,24,4,3,3,40,168
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,3,0,51,322
17.405343,73.541744,2220.0,4,2012,8,2010,17.4,73.5,2,9,16,50,4,0,2,6,3
17.723333,73.825836,1000.0,12,2014,28,2010,17.7,73.8,2,9,5,5,4,0,3,40,174
17.543026,73.837303,1000.0,11,2015,27,2010,17.5,73.8,2,10,23,15,4,0,1,20,44
17.592766,73.827202,1000.0,11,2015,27,2010,17.6,73.8,2,10,23,0,4,0,1,37,124
17.714987,73.8125,1000.0,9,2013,15,2010,17.7,73.8,2,0,2,19,1,0,0,40,181
17.405356,73.740234,1000.0,5,2016,10,2010,17.4,73.7,2,0,2,6,4,0,2,51,161
17.723333,73.825836,1000.0,12,2014,28,2010,17.7,73.8,1,1,3,55,4,0,3,40,174
17.39189,73.740433,1000.0,7,2019,13,2010,17.4,73.7,2,11,23,59,4,0,0,51,505
17.603098,73.847786,1000.0,9,2014,21,2010,17.6,73.8,2,10,23,65,4,0,0,37,146
17.735277,73.812775,1000.0,11,2014,10,2010,17.7,73.8,2,0,2,19,4,0,1,40,127
17.560801,73.500409,58.0,7,2019,31,2010,17.6,73.5,2,10,23,24,4,0,0,29,74
17.593718,73.823859,667.0,4,2019,11,2010,17.6,73.8,2,10,23,0,4,0,2,37,56
17.68,73.52,1000.0,3,2014,21,2010,17.7,73.5,2,12,14,12,4,1,2,7,14
17.68,73.52,1000.0,3,2014,21,2010,17.7,73.5,2,12,14,12,4,1,2,7,14
17.793125,73.754046,1000.0,7,2017,10,2010,17.8,73.8,2,9,15,10,4,0,0,9,19
17.560726,73.500413,45.0,7,2019,31,2010,17.6,73.5,2,10,23,24,4,0,0,29,74
17.561145,73.500259,112.0,7,2019,31,2010,17.6,73.5,2,9,16,50,4,0,0,29,74
17.560656,73.500306,78.0,8,2019,3,2010,17.6,73.5,2,10,23,24,4,0,0,29,37
17.402371,73.669488,1000.0,9,2017,11,2010,17.4,73.7,2,9,15,10,4,0,0,51,322
17.401658,73.669448,1000.0,12,2017,20,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.402446,73.669463,1000.0,9,2017,11,2010,17.4,73.7,2,9,15,10,4,0,0,51,322
17.450305,73.736018,3066.0,10,2018,19,2010,17.5,73.7,2,0,2,45,4,0,1,15,23
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,1,0,51,322
17.413,73.731,1000.0,9,2018,12,2010,17.4,73.7,2,10,23,24,4,1,0,51,322
17.450305,73.736018,3066.0,8,2017,30,2010,17.5,73.7,2,10,23,65,4,0,0,15,20
17.769133,73.742102,229.0,4,2019,27,2010,17.8,73.7,2,9,16,50,4,0,2,7,8
17.534478,73.511959,31.0,7,2014,18,2010,17.5,73.5,2,10,23,20,4,0,0,37,174
17.534872,73.511549,31.0,10,2014,12,2010,17.5,73.5,2,0,2,37,4,0,1,37,138
17.7,73.52,1000.0,4,2019,7,2010,17.7,73.5,2,12,8,40,6,2,2,7,17
17.451,73.83,1000.0,12,2023,12,2020,17.5,73.8,2,12,8,40,6,2,3,20,70
17.52,73.54,1000.0,5,1957,16,1950,17.5,73.5,2,12,8,18,6,2,2,37,64
17.52,73.54,1000.0,12,2011,17,2010,17.5,73.5,2,12,22,36,6,2,3,37,145
17.7,73.52,1000.0,11,2014,28,2010,17.7,73.5,2,12,8,40,6,2,1,7,32
