lat_grid,lon_grid,day,month,year,decade,season_enc,coordinateUncertaintyInMeters,species_richness,order_enc,family_enc,class_enc,taxonRank_enc,basisOfRecord_enc,decimalLatitude,decimalLongitude,plant_sighting_density
17.7,73.8,21,9,2018,2010,3,3.0,232,15,23,0,2,0,17.699217,73.787067,6544
17.7,73.8,28,9,2022,2020,3,865.0,232,2,59,0,2,0,17.723178,73.794823,6544
17.4,73.6,5,10,2019,2010,3,549.0,60,23,69,0,2,3,17.416148,73.591009,435
17.7,73.8,10,6,2019,2010,2,549.0,232,2,59,0,2,0,17.715154,73.777859,6544
17.7,73.8,24,8,2015,2010,2,205.0,232,3,52,1,2,0,17.717835,73.81187,6544
17.6,73.8,27,9,2019,2010,3,1052.0,81,21,61,1,2,0,17.584231,73.841226,884
17.7,73.8,2,9,2017,2010,3,5452.0,232,14,0,1,2,0,17.745103,73.801362,6544
17.4,73.7,20,9,2012,2010,3,549.0,112,2,59,0,2,0,17.434777,73.731824,941
17.7,73.8,2,8,2024,2020,2,2104.0,232,14,0,1,2,0,17.717288,73.792837,6544
17.7,73.8,30,12,2021,2020,0,993.0,232,6,31,1,2,0,17.716379,73.837743,6544
17.4,73.6,21,10,2019,2010,3,549.0,60,9,29,1,2,0,17.427387,73.636673,435
17.4,73.7,11,10,2022,2020,3,549.0,112,14,37,1,2,0,17.397637,73.666197,941
17.5,73.5,16,9,2014,2010,3,3000.0,30,16,4,1,2,4,17.51461,73.504584,221
17.6,73.8,20,10,2014,2010,3,292.0,81,10,12,1,2,0,17.613305,73.818017,884
17.7,73.8,2,3,2025,2020,1,549.0,232,3,11,1,2,0,17.719376,73.841677,6544
17.7,73.8,26,8,2014,2010,2,378.0,232,3,11,1,2,0,17.70442,73.836127,6544
17.7,73.8,23,12,2011,2010,0,549.0,232,12,6,1,2,0,17.746449,73.820729,6544
17.6,73.8,3,9,2022,2020,3,4151.0,81,23,33,0,2,0,17.593656,73.834767,884
17.6,73.8,9,9,2018,2010,3,4151.0,81,2,59,0,2,0,17.604747,73.839344,884
17.7,73.8,10,10,2012,2010,3,994.0,232,3,11,1,2,0,17.718004,73.819118,6544
17.7,73.8,13,11,2022,2020,3,150.0,232,2,59,0,2,0,17.711023,73.824666,6544
17.6,73.8,22,9,2019,2010,3,549.0,81,2,59,0,2,0,17.575698,73.820531,884
17.7,73.8,16,4,2021,2020,1,549.0,232,12,6,1,2,0,17.711198,73.801444,6544
17.5,73.6,17,8,2015,2010,2,5000.0,23,11,35,1,2,4,17.451246,73.637485,115
17.7,73.8,26,9,2012,2010,3,994.0,232,3,11,1,2,0,17.74014,73.824787,6544
17.7,73.8,23,9,2021,2020,3,3152.0,232,14,41,1,2,0,17.699652,73.810618,6544
17.7,73.8,28,10,2015,2010,3,2.0,232,14,41,1,2,0,17.722598,73.804283,6544
17.7,73.8,20,9,2022,2020,3,61.0,232,2,59,0,2,0,17.702629,73.832956,6544
17.7,73.8,20,9,2003,2000,3,186.0,232,4,15,1,2,0,17.716234,73.842258,6544
17.7,73.8,29,3,2018,2010,1,993.0,232,12,6,1,2,0,17.724132,73.840786,6544
17.6,73.8,2,10,2022,2020,3,31.0,81,29,28,1,2,0,17.58072,73.85,884
17.7,73.8,20,9,2015,2010,3,3152.0,232,12,6,1,2,0,17.697653,73.818408,6544
17.7,73.8,19,9,2023,2020,3,150.0,232,6,31,1,2,0,17.734119,73.811479,6544
17.7,73.8,10,9,2024,2020,3,205.0,232,8,25,0,2,0,17.721989,73.802341,6544
17.7,73.8,12,9,2014,2010,3,993.0,232,3,11,1,2,0,17.714886,73.814324,6544
17.5,73.5,1,9,2014,2010,3,5321.0,30,14,60,1,2,0,17.539357,73.517684,221
17.4,73.7,11,10,2014,2010,3,549.0,112,14,0,1,2,0,17.376526,73.68459,941
17.6,73.8,2,9,2014,2010,3,30716.0,81,0,7,0,2,0,17.617567,73.828592,884
17.4,73.7,27,10,2019,2010,3,549.0,112,11,35,1,2,0,17.420229,73.661631,941
17.7,73.8,27,10,2013,2010,3,122.0,232,17,34,1,2,0,17.71783,73.828516,6544
17.7,73.8,26,9,2011,2010,3,3152.0,232,6,31,1,2,0,17.713735,73.804912,6544
17.7,73.8,12,9,2021,2020,3,5452.0,232,10,12,1,2,0,17.732019,73.814294,6544
17.7,73.8,29,4,2025,2020,1,993.0,232,14,41,1,2,0,17.73224,73.836073,6544
17.6,73.8,21,12,2015,2010,0,4151.0,81,23,69,0,2,0,17.573926,73.838528,884
17.7,73.8,4,10,2022,2020,3,549.0,232,14,0,1,0,0,17.727422,73.840497,6544
17.4,73.6,10,4,2021,2020,1,549.0,60,23,69,0,2,3,17.402102,73.590869,435
17.7,73.8,29,9,2015,2010,3,298.0,232,6,31,1,2,0,17.733883,73.843525,6544
17.4,73.7,7,9,2024,2020,3,549.0,112,3,11,1,2,0,17.412539,73.686164,941
17.7,73.8,23,9,2025,2020,3,1830.0,232,12,6,1,2,0,17.71199,73.830738,6544
17.4,73.7,22,2,2012,2010,0,549.0,112,19,24,1,2,0,17.35563,73.74381,941
17.6,73.8,18,10,2023,2020,3,549.0,81,14,41,1,2,0,17.600485,73.841084,884
17.6,73.8,4,9,2015,2010,3,261.0,81,27,45,1,2,0,17.599593,73.831863,884
17.7,73.8,2,11,2018,2010,3,306.0,232,6,31,1,2,0,17.711952,73.803334,6544
17.7,73.8,7,10,2018,2010,3,549.0,232,14,60,1,2,0,17.733001,73.765016,6544
17.4,73.7,21,10,2019,2010,3,3000.0,112,14,0,1,2,4,17.435416,73.676971,941
17.7,73.8,12,9,2019,2010,3,30716.0,232,32,89,0,2,0,17.673356,73.818174,6544
17.7,73.8,19,9,2024,2020,3,205.0,232,32,89,0,2,0,17.734704,73.811715,6544
17.5,73.5,22,10,2017,2010,3,549.0,30,23,69,0,2,3,17.524132,73.503464,221
17.5,73.5,24,8,2011,2010,2,7.0,30,6,56,1,2,0,17.519937,73.530123,221
17.7,73.8,29,10,1981,1980,3,116.0,232,12,6,1,2,0,17.710516,73.806125,6544
17.4,73.6,10,9,2021,2020,3,2070.0,60,14,43,1,2,0,17.435373,73.631362,435
17.7,73.8,20,5,2018,2010,1,206.0,232,3,52,1,2,0,17.730696,73.823868,6544
17.7,73.8,6,4,2017,2010,1,356.0,232,3,52,1,2,0,17.734859,73.810378,6544
17.7,73.8,17,9,2015,2010,3,206.0,232,12,6,1,2,0,17.723533,73.799022,6544
17.7,73.8,20,9,2025,2020,3,994.0,232,2,59,0,2,0,17.709198,73.836167,6544
17.7,73.7,9,5,2018,2010,1,207.0,12,17,34,1,4,0,17.652329,73.693935,53
17.4,73.6,29,12,2018,2010,0,549.0,60,23,69,0,2,3,17.409056,73.591913,435
17.4,73.6,4,9,2015,2010,3,549.0,60,23,69,0,2,3,17.402482,73.596833,435
17.7,73.8,29,4,2015,2010,1,150.0,232,8,25,0,2,0,17.71211,73.808699,6544
17.4,73.7,26,7,2012,2010,2,549.0,112,18,48,1,2,0,17.398849,73.654848,941
17.4,73.7,15,10,2014,2010,3,3000.0,112,3,11,1,1,4,17.422953,73.665954,941
17.4,73.6,28,12,2025,2020,0,549.0,60,11,35,1,2,0,17.423501,73.636878,435
17.7,73.8,20,8,2019,2010,2,205.0,232,14,41,1,2,0,17.7443,73.803577,6544
17.7,73.8,2,9,2021,2020,3,549.0,232,12,6,1,2,0,17.73941,73.841745,6544
17.8,73.8,24,10,2015,2010,3,549.0,34,23,69,0,2,3,17.75734,73.827066,205
17.7,73.8,8,9,2014,2010,3,993.0,232,2,59,0,2,0,17.730985,73.837711,6544
17.7,73.8,13,8,2020,2020,2,645.0,232,10,12,1,2,0,17.724897,73.822712,6544
17.7,73.8,29,9,2015,2010,3,122.0,232,11,35,1,2,0,17.737686,73.839228,6544
17.7,73.8,21,9,2024,2020,3,1944.0,232,3,11,1,2,0,17.722109,73.823396,6544
17.4,73.6,7,9,2019,2010,3,549.0,60,23,69,0,2,3,17.39816,73.588897,435
17.3,73.5,15,3,2015,2010,1,549.0,10,14,0,1,2,0,17.300851,73.484496,61
17.7,73.8,23,9,2019,2010,3,206.0,232,13,40,1,2,0,17.744381,73.802176,6544
17.4,73.5,22,9,2023,2020,3,549.0,23,3,11,1,2,0,17.448038,73.479914,128
17.3,73.8,21,9,2024,2020,3,549.0,8,27,45,1,2,0,17.349917,73.779369,27
17.7,73.8,20,10,2021,2020,3,993.0,232,2,59,0,2,0,17.723409,73.831854,6544
17.4,73.6,20,9,2018,2010,3,549.0,60,18,48,1,2,0,17.444872,73.638038,435
17.7,73.8,24,10,2013,2010,3,549.0,232,18,48,1,2,0,17.736154,73.813042,6544
17.4,73.7,24,9,2022,2020,3,2070.0,112,14,43,1,2,0,17.428979,73.660088,941
17.7,73.8,29,9,2015,2010,3,116.0,232,6,31,1,2,0,17.711504,73.808958,6544
17.7,73.8,31,9,2025,2020,3,150.0,232,4,15,1,2,0,17.71787,73.842386,6544
17.5,73.5,21,9,2015,2010,3,2789.0,30,12,6,1,2,0,17.544854,73.531913,221
17.7,73.8,7,9,2019,2010,3,205.0,232,10,12,1,2,0,17.719732,73.811064,6544
17.7,73.8,21,9,2024,2020,3,61.0,232,11,35,1,2,0,17.727106,73.784313,6544
17.7,73.8,1,7,2014,2010,2,3152.0,232,2,59,0,2,0,17.732903,73.832221,6544
17.7,73.8,11,10,2022,2020,3,3152.0,232,12,6,1,2,0,17.704667,73.825284,6544
17.7,73.8,4,2,2023,2020,0,60.0,232,12,6,1,2,0,17.738792,73.821822,6544
17.4,73.8,26,9,2015,2010,3,549.0,30,27,45,1,2,0,17.359231,73.777342,100
17.6,73.8,16,10,2018,2010,3,526.0,81,1,5,1,2,0,17.606516,73.85,884
17.4,73.7,29,12,2010,2010,0,549.0,112,14,0,1,2,0,17.378354,73.658721,941
17.7,73.8,1,10,1996,1990,3,460.0,232,12,6,1,2,0,17.722127,73.813903,6544
17.8,73.8,12,9,2011,2010,3,5452.0,34,14,43,1,2,0,17.755924,73.79673,205
17.7,73.8,4,12,2013,2010,0,993.0,232,1,5,1,2,0,17.726765,73.833651,6544
17.4,73.8,12,3,2013,2010,1,549.0,30,11,35,1,2,0,17.35398,73.787451,100
17.7,73.8,19,12,2015,2010,0,298.0,232,11,35,1,2,0,17.704126,73.84888,6544
17.7,73.8,17,9,2015,2010,3,3152.0,232,30,26,1,2,0,17.707823,73.797157,6544
17.7,73.8,23,11,2011,2010,3,263.0,232,14,60,1,2,0,17.714665,73.833126,6544
17.7,73.8,27,8,2024,2020,2,2955.0,232,12,6,1,2,0,17.732764,73.812285,6544
17.7,73.8,14,9,2016,2010,3,993.0,232,15,23,0,2,0,17.735116,73.841774,6544
17.5,73.5,18,10,2023,2020,3,5321.0,30,14,60,1,2,0,17.530227,73.522192,221
17.7,73.8,12,8,2024,2020,2,547.0,232,8,25,0,2,0,17.716667,73.803267,6544
17.7,73.8,18,9,2015,2010,3,993.0,232,2,59,0,2,0,17.712082,73.834996,6544
17.4,73.5,22,12,2011,2010,0,549.0,23,3,11,1,2,0,17.416819,73.495461,128
17.4,73.6,19,9,1981,1980,3,549.0,60,23,69,0,2,3,17.395822,73.577548,435
17.7,73.8,12,9,2023,2020,3,10.0,232,23,69,0,2,4,17.713044,73.811205,6544
17.7,73.8,31,11,2021,2020,3,205.0,232,17,34,1,2,0,17.736352,73.83704,6544
17.6,73.8,20,10,2015,2010,3,4151.0,81,2,59,0,2,0,17.589295,73.847146,884
17.7,73.8,28,12,2014,2010,0,3.0,232,15,23,0,2,0,17.706871,73.772453,6544
17.7,73.8,27,7,2014,2010,2,547.0,232,12,6,1,2,0,17.743655,73.8064,6544
17.7,73.8,10,9,2023,2020,3,549.0,232,14,0,1,2,0,17.708011,73.817475,6544
17.7,73.8,30,11,2011,2010,3,993.0,232,3,11,1,2,0,17.729264,73.812194,6544
17.7,73.8,3,3,2025,2020,1,205.0,232,6,1,1,2,0,17.709938,73.825778,6544
17.7,73.8,18,9,2011,2010,3,993.0,232,1,5,1,2,0,17.7037,73.819727,6544
17.7,73.8,20,9,2017,2010,3,993.0,232,19,46,1,2,0,17.711862,73.818839,6544
17.7,73.8,8,9,2013,2010,3,61.0,232,23,69,0,2,0,17.697411,73.808377,6544
17.6,73.8,18,9,2022,2020,3,4151.0,81,2,59,0,2,0,17.599285,73.845746,884
17.7,73.8,20,12,2023,2020,0,298.0,232,8,25,0,2,0,17.731346,73.82508,6544
17.6,73.8,11,10,2025,2020,3,30716.0,81,32,89,0,2,0,17.638525,73.827425,884
17.8,73.8,24,9,2021,2020,3,30716.0,34,6,31,1,2,0,17.770273,73.811943,205
17.7,73.8,6,4,2023,2020,1,186.0,232,4,15,1,2,0,17.731826,73.814152,6544
17.7,73.8,19,12,2023,2020,0,378.0,232,6,31,1,2,0,17.732762,73.819361,6544
17.7,73.8,5,12,2019,2010,0,227.0,232,8,25,0,2,0,17.739476,73.799858,6544
17.7,73.8,28,9,1981,1980,3,9.0,232,14,60,1,2,0,17.734471,73.804559,6544
17.4,73.7,21,10,2014,2010,3,549.0,112,26,85,1,2,0,17.370663,73.720502,941
17.7,73.8,24,12,2011,2010,0,549.0,232,0,8,0,4,0,17.732835,73.836154,6544
17.6,73.8,24,9,2022,2020,3,261.0,81,27,45,1,2,0,17.597175,73.85,884
17.7,73.8,27,9,2015,2010,3,993.0,232,2,59,0,2,0,17.705146,73.807033,6544
17.7,73.8,2,9,2013,2010,3,5452.0,232,14,43,1,2,0,17.74858,73.819914,6544
17.8,73.8,16,9,2018,2010,3,549.0,34,14,41,1,2,0,17.752002,73.8187,205
17.7,73.8,16,2,2017,2010,0,1830.0,232,12,6,1,2,0,17.740207,73.836574,6544
17.4,73.7,15,9,2021,2020,3,549.0,112,9,29,1,2,0,17.384216,73.656183,941
17.7,73.8,8,9,2015,2010,3,4.0,232,8,25,0,2,0,17.709514,73.824938,6544
17.7,73.8,12,9,2022,2020,3,205.0,232,2,59,0,2,0,17.710131,73.834961,6544
17.4,73.6,10,8,2025,2020,2,549.0,60,11,35,1,2,0,17.444455,73.642253,435
17.7,73.8,22,10,2014,2010,3,3152.0,232,12,6,1,2,0,17.720257,73.797493,6544
17.7,73.8,28,9,2011,2010,3,206.0,232,13,40,1,2,0,17.735934,73.812705,6544
17.7,73.8,12,5,2018,2010,1,2955.0,232,12,6,1,2,0,17.743305,73.836957,6544
17.7,73.8,17,10,2016,2010,3,122.0,232,10,80,1,2,0,17.706094,73.779381,6544
17.7,73.8,24,11,2015,2010,3,244.0,232,6,31,1,2,0,17.714168,73.802866,6544
17.7,73.8,2,3,2015,2010,1,178.0,232,10,12,1,2,0,17.733313,73.844484,6544
17.6,73.8,28,9,2017,2010,3,4151.0,81,14,41,1,2,0,17.583142,73.822929,884
17.7,73.8,1,9,2015,2010,3,549.0,232,30,82,1,2,0,17.724445,73.812628,6544
17.7,73.8,2,9,2015,2010,3,549.0,232,17,65,1,2,0,17.721551,73.837406,6544
17.7,73.7,12,9,2015,2010,3,207.0,12,14,0,1,2,0,17.667152,73.677534,53
17.6,73.8,16,10,2006,2000,3,4151.0,81,2,59,0,2,0,17.612294,73.824226,884
17.7,73.8,11,9,2022,2020,3,1052.0,232,14,43,1,2,0,17.71486,73.804587,6544
17.7,73.8,12,10,2021,2020,3,205.0,232,1,5,1,2,0,17.725075,73.821528,6544
17.7,73.8,28,9,2018,2010,3,122.0,232,10,80,1,2,0,17.735402,73.798076,6544
17.7,73.8,18,3,2015,2010,1,993.0,232,2,59,0,2,0,17.714746,73.803857,6544
17.6,73.8,21,9,2022,2020,3,5.0,81,2,59,0,2,0,17.566067,73.838804,884
17.6,73.7,20,9,2020,2020,3,1478.0,7,15,23,0,2,0,17.625418,73.742668,22
17.7,73.8,28,9,2012,2010,3,993.0,232,11,35,1,2,0,17.710455,73.81964,6544
17.7,73.8,28,12,2013,2010,0,2000.0,232,14,0,1,1,4,17.704085,73.841896,6544
17.6,73.8,21,2,2012,2010,0,3134.0,81,32,27,0,2,0,17.626974,73.83986,884
17.7,73.8,23,9,2013,2010,3,549.0,232,2,59,0,2,0,17.703445,73.805688,6544
17.6,73.8,20,10,2015,2010,3,4157.0,81,3,11,1,2,0,17.586785,73.830298,884
17.5,73.5,29,9,2019,2010,3,964.0,30,6,1,1,2,0,17.547163,73.488279,221
17.4,73.7,27,9,2025,2020,3,549.0,112,19,24,1,2,0,17.423087,73.671041,941
17.7,73.8,21,10,2024,2020,3,298.0,232,8,25,0,2,0,17.732866,73.847604,6544
17.4,73.6,23,10,2019,2010,3,549.0,60,18,48,1,2,0,17.434917,73.634515,435
17.6,73.8,2,9,2019,2010,3,207.0,81,2,59,0,2,0,17.59194,73.843932,884
17.7,73.8,20,12,2015,2010,0,227.0,232,29,28,1,2,0,17.709761,73.807052,6544
17.6,73.8,28,6,2022,2020,2,207.0,81,3,11,1,2,0,17.600695,73.832995,884
17.7,73.8,5,9,2017,2010,3,10.0,232,23,69,0,2,4,17.713538,73.839104,6544
17.4,73.7,21,1,2017,2010,0,549.0,112,14,43,1,2,0,17.390702,73.664828,941
17.7,73.8,23,9,2011,2010,3,993.0,232,12,6,1,2,0,17.739018,73.825801,6544
17.8,73.8,10,9,2018,2010,3,549.0,34,14,41,1,2,0,17.78807,73.765032,205
17.7,73.8,13,10,2019,2010,3,206.0,232,14,0,1,2,0,17.731782,73.836054,6544
17.6,73.8,20,9,2021,2020,3,4151.0,81,14,60,1,2,0,17.601686,73.825124,884
17.7,73.8,23,9,2019,2010,3,1052.0,232,2,59,0,2,0,17.717851,73.827844,6544
17.7,73.8,15,9,2019,2010,3,993.0,232,14,0,1,2,0,17.712764,73.809388,6544
17.7,73.8,6,10,2017,2010,3,205.0,232,2,59,0,2,0,17.725688,73.801523,6544
17.7,73.8,3,9,2018,2010,3,549.0,232,18,48,1,2,0,17.738702,73.795724,6544
17.7,73.8,11,9,2015,2010,3,698.0,232,2,59,0,2,0,17.749223,73.809691,6544
17.4,73.7,18,10,2015,2010,3,3000.0,112,11,35,1,2,4,17.427929,73.673465,941
17.6,73.8,23,9,2023,2020,3,526.0,81,1,5,1,2,0,17.598092,73.832517,884
17.4,73.6,27,9,2022,2020,3,549.0,60,23,69,0,2,3,17.418728,73.577244,435
17.5,73.8,12,9,2013,2010,3,549.0,17,19,50,1,2,0,17.519682,73.819634,99
17.4,73.7,10,4,2023,2020,1,549.0,112,11,35,1,2,0,17.419899,73.665653,941
17.4,73.7,27,9,2025,2020,3,549.0,112,14,0,1,2,0,17.390556,73.652031,941
17.4,73.6,12,10,2021,2020,3,549.0,60,11,35,1,2,0,17.397407,73.57238,435
17.7,73.8,8,9,2019,2010,3,1052.0,232,2,59,0,2,0,17.721811,73.828,6544
17.4,73.7,29,9,2014,2010,3,3000.0,112,11,35,1,1,4,17.434228,73.686443,941
17.7,73.8,27,7,2010,2010,2,645.0,232,19,46,1,2,0,17.718245,73.826639,6544
17.7,73.8,28,9,2023,2020,3,206.0,232,10,12,1,2,0,17.73101,73.809536,6544
17.7,73.8,18,9,2021,2020,3,549.0,232,12,77,1,2,0,17.717072,73.810942,6544
17.7,73.8,9,10,2017,2010,3,549.0,232,23,69,0,2,4,17.705606,73.809927,6544
17.3,73.5,21,8,2015,2010,2,20.0,10,14,0,1,2,0,17.310507,73.499414,61
17.7,73.8,22,8,2015,2010,2,549.0,232,14,0,1,2,0,17.728566,73.815726,6544
17.5,73.8,7,9,2018,2010,3,549.0,17,17,34,1,2,0,17.506293,73.820583,99
17.7,73.8,12,8,2020,2020,2,205.0,232,2,59,0,2,0,17.732847,73.805935,6544
17.4,73.7,12,9,2015,2010,3,549.0,112,23,69,0,2,3,17.432688,73.747386,941
17.7,73.8,9,9,2024,2020,3,206.0,232,12,6,1,2,0,17.711887,73.812296,6544
17.7,73.8,2,10,2018,2010,3,122.0,232,23,69,0,2,0,17.725225,73.816333,6544
17.7,73.8,30,6,2018,2010,2,244.0,232,2,59,0,2,0,17.7143,73.799445,6544
17.7,73.8,22,2,2015,2010,0,993.0,232,8,25,0,2,0,17.730691,73.822219,6544
17.7,73.8,27,9,2015,2010,3,549.0,232,14,0,1,2,0,17.724293,73.809161,6544
17.7,73.8,10,9,2013,2010,3,116.0,232,12,6,1,2,0,17.708766,73.820191,6544
17.6,73.8,27,4,2012,2010,1,292.0,81,10,12,1,2,0,17.63074,73.829277,884
17.6,73.8,2,7,2025,2020,2,549.0,81,14,0,1,2,0,17.608315,73.849919,884
17.7,73.8,12,4,2012,2010,1,186.0,232,4,15,1,2,0,17.711088,73.810176,6544
17.7,73.8,24,11,2014,2010,3,205.0,232,3,11,1,2,0,17.73187,73.823574,6544
17.5,73.7,12,9,2019,2010,3,8.0,12,23,69,0,2,0,17.463883,73.699938,33
17.6,73.8,21,9,2016,2010,3,549.0,81,2,59,0,0,0,17.575373,73.821579,884
17.7,73.8,12,9,2019,2010,3,526.0,232,12,6,1,2,0,17.718769,73.798608,6544
17.7,73.8,20,6,2017,2010,2,993.0,232,6,31,1,2,0,17.736335,73.843489,6544
17.6,73.8,28,10,2021,2020,3,5.0,81,2,59,0,2,0,17.56572,73.823134,884
17.7,73.8,8,3,2022,2020,1,378.0,232,6,31,1,2,0,17.712629,73.82154,6544
17.7,73.8,27,9,2023,2020,3,2.0,232,14,41,1,2,0,17.731631,73.806498,6544
17.7,73.8,15,9,2025,2020,3,993.0,232,14,43,1,2,0,17.724238,73.830735,6544
17.7,73.8,11,6,2023,2020,2,993.0,232,8,25,0,2,0,17.732567,73.815022,6544
17.4,73.6,21,8,2013,2010,2,549.0,60,23,69,0,2,3,17.415162,73.599607,435
17.7,73.8,28,10,2023,2020,3,549.0,232,12,77,1,2,0,17.726947,73.809031,6544
17.6,73.8,22,9,2024,2020,3,1333.0,81,2,59,0,2,0,17.64251,73.81982,884
17.6,73.8,20,10,2019,2010,3,4157.0,81,14,41,1,2,0,17.575894,73.837029,884
17.7,73.8,22,3,2013,2010,1,3152.0,232,2,59,0,2,0,17.718631,73.808338,6544
17.7,73.8,2,9,1996,1990,3,549.0,232,12,6,1,2,0,17.721677,73.795564,6544
17.7,73.8,20,4,2018,2010,1,3152.0,232,14,41,1,2,0,17.734821,73.82408,6544
17.6,73.8,8,8,2006,2000,2,4151.0,81,14,0,1,2,0,17.575906,73.845827,884
17.7,73.8,15,9,2013,2010,3,33.0,232,14,0,1,2,0,17.709747,73.818002,6544
17.7,73.8,22,9,2020,2020,3,549.0,232,12,6,1,2,0,17.736646,73.85,6544
17.7,73.8,19,3,2017,2010,1,378.0,232,12,6,1,2,0,17.705906,73.818191,6544
17.7,73.8,20,12,2021,2020,0,549.0,232,2,59,0,2,0,17.721508,73.849729,6544
17.7,73.8,7,9,2023,2020,3,2789.0,232,14,41,1,2,0,17.745132,73.82016,6544
17.6,73.8,15,9,2020,2020,3,4151.0,81,2,59,0,2,0,17.604281,73.83252,884
17.6,73.8,7,3,2024,2020,1,4157.0,81,4,15,1,2,0,17.582078,73.819791,884
17.7,73.8,20,11,2013,2010,3,645.0,232,10,12,1,2,0,17.71573,73.806722,6544
17.7,73.8,19,10,2017,2010,3,206.0,232,14,0,1,0,0,17.72938,73.820687,6544
17.7,73.8,26,10,2011,2010,3,122.0,232,12,6,1,2,0,17.725229,73.837452,6544
17.7,73.8,23,9,2010,2010,3,116.0,232,6,31,1,2,0,17.711269,73.821744,6544
17.7,73.8,27,9,2021,2020,3,298.0,232,12,36,1,2,0,17.709047,73.822325,6544
